Version,,,,,,Date,Buffer,Minimum (weeks of supply),,2,,,,,,,,
2,,,,,,46114,30,Maximum (weeks of supply),,30,,,,,,,,
Vendor,LastReceipt,Component,Description,Net,Unit,Lead Time,Lead,QOH,Average Week,Projected,DOS,SOQ,Due,Parent Part,Demand,Open Orders,Net & Orders,Notes from Special Cases
Vendor,#N/A,Component Merged,#N/A,,Item-unit,Delv-days,#VALUE!,Qty-on-hand,0,#VALUE!,,#N/A,Date Merged,Parent Merged,Total Demand,Open Qty,#VALUE!,
2881,Century Mold - OH,ABS-6001,Pulse 2000EZ PC/ABS BLACK,2.1,LB,60,46534,1800,403.8575385,1269.169292,15.71308161,1653,46150,BHR8873A2,249,0,1482,Entec - BQ = 1650
2881,Century Mold - OH,ABS-6001,Pulse 2000EZ PC/ABS BLACK,2.1,LB,60,46534,1800,403.8575385,865.3117538,10.71308161,1653,46157,BHR8873A2,249,0,1233,Entec - BQ = 1650
2881,Century Mold - OH,ABS-6001,Pulse 2000EZ PC/ABS BLACK,2.1,0,60,46534,1800,403.8575385,2515.311754,31.14107717,1653,46157,WH7401,0,1650,2883,Entec - BQ = 1650
2881,Century Mold - OH,ABS-6001,Pulse 2000EZ PC/ABS BLACK,2.1,0,60,46534,1800,403.8575385,3472.938031,42.99706827,1653,46198,WH7401,0,3300,6183,Entec - BQ = 1650
2881,Century Mold - OH,ABS-6001,Pulse 2000EZ PC/ABS BLACK,2.1,LB,60,46534,1800,403.8575385,161.3062154,1.997068273,1653,46255,BHR8873A2,249,0,5934,Entec - BQ = 1650
2881,Century Mold - RO,ASA-1000,Luran S778T UV BK28214,1.83,0,0,46114,851.966,385.0139231,1912.946508,24.84256274,1653,46122,WH7386,0,1600,2451.966,Entec (STOCK MATERIAL USE 30 DAYS) 
2881,Century Mold - RO,ASA-1000,Luran S778T UV BK28214,1.83,0,0,46114,851.966,385.0139231,680.9019538,8.842562736,1653,46146,WH7386,0,0,2451.966,Entec (STOCK MATERIAL USE 30 DAYS) 
2881,Century Mold - RO,ASA-1000,Luran S778T UV BK28214,1.83,LB,120,46954,851.966,385.0139231,-859.1537385,-11.15743726,1653,46174,DEC9261B1,53,0,2398.966,Entec (STOCK MATERIAL USE 30 DAYS) 
2881,Century Mold - RO,ASA-1000,Luran S778T UV BK28214,1.83,LB,120,46954,851.966,385.0139231,-2014.195508,-26.15743726,1653,46195,DEC9261A1,20,0,2378.966,Entec (STOCK MATERIAL USE 30 DAYS) 
2881,Century Mold - RO,ASA-1000,Luran S778T UV BK28214,1.83,LB,120,46954,851.966,385.0139231,-2014.195508,-26.15743726,1653,46195,DEC9261B1,80,0,2298.966,Entec (STOCK MATERIAL USE 30 DAYS) 
2881,Century Mold - RO,ASA-1000,Luran S778T UV BK28214,1.83,LB,120,46954,851.966,385.0139231,-2784.223354,-36.15743726,1653,46209,DEC9261A1,79,0,2219.966,Entec (STOCK MATERIAL USE 30 DAYS) 
2881,Century Mold - RO,ASA-1000,Luran S778T UV BK28214,1.83,LB,120,46954,851.966,385.0139231,-2784.223354,-36.15743726,1653,46209,DEC9261B1,80,0,2139.966,Entec (STOCK MATERIAL USE 30 DAYS) 
2881,Century Mold - RO,ASA-1000,Luran S778T UV BK28214,1.83,LB,120,46954,851.966,385.0139231,-3939.265123,-51.15743726,1653,46230,DEC9261A1,79,0,2060.966,Entec (STOCK MATERIAL USE 30 DAYS) 
2881,Century Mold - RO,ASA-1000,Luran S778T UV BK28214,1.83,LB,120,46954,851.966,385.0139231,-3939.265123,-51.15743726,1653,46230,DEC9261B1,80,0,1980.966,Entec (STOCK MATERIAL USE 30 DAYS) 
2881,Century Mold - RO,ASA-1000,Luran S778T UV BK28214,1.83,LB,120,46954,851.966,385.0139231,-4709.292969,-61.15743726,1653,46244,DEC9261A1,79,0,1901.966,Entec (STOCK MATERIAL USE 30 DAYS) 
2881,Century Mold - RO,ASA-1000,Luran S778T UV BK28214,1.83,LB,120,46954,851.966,385.0139231,-4709.292969,-61.15743726,1653,46244,DEC9261B1,80,0,1821.966,Entec (STOCK MATERIAL USE 30 DAYS) 
2881,Century Mold - RO,ASA-1000,Luran S778T UV BK28214,1.83,LB,120,46954,851.966,385.0139231,-5479.320815,-71.15743726,1653,46258,DEC9261A1,79,0,1742.966,Entec (STOCK MATERIAL USE 30 DAYS) 
2881,Century Mold - RO,ASA-1000,Luran S778T UV BK28214,1.83,LB,120,46954,851.966,385.0139231,-5479.320815,-71.15743726,1653,46258,DEC9261B1,80,0,1662.966,Entec (STOCK MATERIAL USE 30 DAYS) 
2881,Century Mold - RO,ASA-1000,Luran S778T UV BK28214,1.83,LB,120,46954,851.966,385.0139231,-6249.348662,-81.15743726,1653,46272,DEC9261A1,79,0,1583.966,Entec (STOCK MATERIAL USE 30 DAYS) 
2881,Century Mold - RO,ASA-1000,Luran S778T UV BK28214,1.83,LB,120,46954,851.966,385.0139231,-6249.348662,-81.15743726,1653,46272,DEC9261B1,80,0,1503.966,Entec (STOCK MATERIAL USE 30 DAYS) 
2881,Century Mold - RO,ASA-1000,Luran S778T UV BK28214,1.83,LB,120,46954,851.966,385.0139231,-7789.404354,-101.1574373,1653,46300,DEC9261A1,159,0,1344.966,Entec (STOCK MATERIAL USE 30 DAYS) 
2881,Century Mold - RO,ASA-1000,Luran S778T UV BK28214,1.83,LB,120,46954,851.966,385.0139231,-7789.404354,-101.1574373,1653,46300,DEC9261B1,159,0,1185.966,Entec (STOCK MATERIAL USE 30 DAYS) 
2881,Century Mold - RO,ASA-1000,Luran S778T UV BK28214,1.83,LB,120,46954,851.966,385.0139231,-9329.460046,-121.1574373,1653,46328,DEC9261A1,159,0,1026.966,Entec (STOCK MATERIAL USE 30 DAYS) 
2881,Century Mold - RO,ASA-1000,Luran S778T UV BK28214,1.83,LB,120,46954,851.966,385.0139231,-9329.460046,-121.1574373,1653,46328,DEC9261B1,159,0,867.966,Entec (STOCK MATERIAL USE 30 DAYS) 
2881,Century Mold - RO,ASA-1000,Luran S778T UV BK28214,1.83,LB,120,46954,851.966,385.0139231,-11254.52966,-146.1574373,1653,46363,DEC9261A1,159,0,708.966,Entec (STOCK MATERIAL USE 30 DAYS) 
2881,Century Mold - RO,ASA-1000,Luran S778T UV BK28214,1.83,LB,120,46954,851.966,385.0139231,-11254.52966,-146.1574373,1653,46363,DEC9261B1,159,0,549.966,Entec (STOCK MATERIAL USE 30 DAYS) 
4563,Century Mold - RO,NYL-17000,RHODIA 30% GF NYLON (A218 V30 BLK),2.1,LB,5,46149,4538.093,680.1571154,3313.810192,24.36062284,6613,46126,DTS8526A1,375,0,4163.093,"6,001 PQ | Bring in enough to cover a few months out "
103,Century Mold - RO,NYL-17000,RHODIA 30% GF NYLON (A218 V30 BLK),2.1,0,5,46149,4538.093,680.1571154,9790.778769,71.97439053,6613,46127,WH7368,0,6613,10776.093,"6,001 PQ | Bring in enough to cover a few months out "
4563,Century Mold - RO,NYL-17000,RHODIA 30% GF NYLON (A218 V30 BLK),2.1,LB,5,46149,4538.093,680.1571154,9382.6845,68.97439053,6613,46132,DTS8526A1,487,0,10289.093,"6,001 PQ | Bring in enough to cover a few months out "
4563,Century Mold - RO,NYL-17000,RHODIA 30% GF NYLON (A218 V30 BLK),2.1,LB,5,46149,4538.093,680.1571154,8702.527385,63.97439053,6613,46139,DTS8526A1,487,0,9802.093,"6,001 PQ | Bring in enough to cover a few months out "
4563,Century Mold - RO,NYL-17000,RHODIA 30% GF NYLON (A218 V30 BLK),2.1,LB,5,46149,4538.093,680.1571154,8022.370269,58.97439053,6613,46146,DTS8526A1,974,0,8828.093,"6,001 PQ | Bring in enough to cover a few months out "
4563,Century Mold - RO,NYL-17000,RHODIA 30% GF NYLON (A218 V30 BLK),2.1,LB,5,46149,4538.093,680.1571154,7342.213154,53.97439053,6613,46153,DTS8526A1,974,0,7854.093,"6,001 PQ | Bring in enough to cover a few months out "
4563,Century Mold - RO,NYL-17000,RHODIA 30% GF NYLON (A218 V30 BLK),2.1,LB,5,46149,4538.093,680.1571154,6662.056038,48.97439053,6613,46160,DTS8526A1,974,0,6880.093,"6,001 PQ | Bring in enough to cover a few months out "
4563,Century Mold - RO,NYL-17000,RHODIA 30% GF NYLON (A218 V30 BLK),2.1,LB,5,46149,4538.093,680.1571154,5301.741808,38.97439053,6613,46174,DTS8526A1,974,0,5906.093,"6,001 PQ | Bring in enough to cover a few months out "
4563,Century Mold - RO,NYL-17000,RHODIA 30% GF NYLON (A218 V30 BLK),2.1,LB,5,46149,4538.093,680.1571154,4621.584692,33.97439053,6613,46181,DTS8526A1,974,0,4932.093,"6,001 PQ | Bring in enough to cover a few months out "
4563,Century Mold - RO,NYL-17000,RHODIA 30% GF NYLON (A218 V30 BLK),2.1,LB,5,46149,4538.093,680.1571154,3261.270462,23.97439053,6613,46195,DTS8526A1,974,0,3958.093,"6,001 PQ | Bring in enough to cover a few months out "
103,Century Mold - RO,NYL-17000,RHODIA 30% GF NYLON (A218 V30 BLK),2.1,0,5,46149,4538.093,680.1571154,7969.830538,58.58815822,6613,46213,WH7368,0,6613,10571.093,"6,001 PQ | Bring in enough to cover a few months out "
4563,Century Mold - RO,NYL-17000,RHODIA 30% GF NYLON (A218 V30 BLK),2.1,LB,5,46149,4538.093,680.1571154,7833.799115,57.58815822,6613,46216,DTS8526A1,974,0,9597.093,"6,001 PQ | Bring in enough to cover a few months out "
4563,Century Mold - RO,NYL-17000,RHODIA 30% GF NYLON (A218 V30 BLK),2.1,LB,5,46149,4538.093,680.1571154,7153.642,52.58815822,6613,46223,DTS8526A1,974,0,8623.093,"6,001 PQ | Bring in enough to cover a few months out "
4563,Century Mold - RO,NYL-17000,RHODIA 30% GF NYLON (A218 V30 BLK),2.1,LB,5,46149,4538.093,680.1571154,6473.484885,47.58815822,6613,46230,DTS8526A1,974,0,7649.093,"6,001 PQ | Bring in enough to cover a few months out "
4563,Century Mold - RO,NYL-17000,RHODIA 30% GF NYLON (A218 V30 BLK),2.1,LB,5,46149,4538.093,680.1571154,5113.170654,37.58815822,6613,46244,DTS8526A1,974,0,6675.093,"6,001 PQ | Bring in enough to cover a few months out "
4563,Century Mold - RO,NYL-17000,RHODIA 30% GF NYLON (A218 V30 BLK),2.1,LB,5,46149,4538.093,680.1571154,4433.013538,32.58815822,6613,46251,DTS8526A1,974,0,5701.093,"6,001 PQ | Bring in enough to cover a few months out "
4563,Century Mold - RO,NYL-17000,RHODIA 30% GF NYLON (A218 V30 BLK),2.1,LB,5,46149,4538.093,680.1571154,3752.856423,27.58815822,6613,46258,DTS8526A1,974,0,4727.093,"6,001 PQ | Bring in enough to cover a few months out "
4563,Century Mold - RO,NYL-17000,RHODIA 30% GF NYLON (A218 V30 BLK),2.1,LB,5,46149,4538.093,680.1571154,3072.699308,22.58815822,6613,46265,DTS8526A1,974,0,3753.093,"6,001 PQ | Bring in enough to cover a few months out "
4563,Century Mold - RO,NYL-17000,RHODIA 30% GF NYLON (A218 V30 BLK),2.1,LB,5,46149,4538.093,680.1571154,1712.385077,12.58815822,6613,46279,DTS8526A1,974,0,2779.093,"6,001 PQ | Bring in enough to cover a few months out "
4563,Century Mold - RO,NYL-17000,RHODIA 30% GF NYLON (A218 V30 BLK),2.1,LB,5,46149,4538.093,680.1571154,1032.227962,7.588158222,6613,46286,DTS8526A1,974,0,1805.093,"6,001 PQ | Bring in enough to cover a few months out "
4563,Century Mold - RO,NYL-17000,RHODIA 30% GF NYLON (A218 V30 BLK),2.1,LB,5,46149,4538.093,680.1571154,352.0708462,2.588158222,6613,46293,DTS8526A1,974,0,831.093,"6,001 PQ | Bring in enough to cover a few months out "
4563,Century Mold - RO,NYL-17000,RHODIA 30% GF NYLON (A218 V30 BLK),2.1,LB,5,46149,4538.093,680.1571154,-1008.243385,-7.411841778,6613,46307,DTS8526A1,974,0,-142.907,"6,001 PQ | Bring in enough to cover a few months out "
4563,Century Mold - RO,NYL-17000,RHODIA 30% GF NYLON (A218 V30 BLK),2.1,LB,5,46149,4538.093,680.1571154,-1688.4005,-12.41184178,6613,46314,DTS8526A1,974,0,-1116.907,"6,001 PQ | Bring in enough to cover a few months out "
4563,Century Mold - RO,NYL-17000,RHODIA 30% GF NYLON (A218 V30 BLK),2.1,LB,5,46149,4538.093,680.1571154,-2368.557615,-17.41184178,6613,46321,DTS8526A1,974,0,-2090.907,"6,001 PQ | Bring in enough to cover a few months out "
4563,Century Mold - RO,NYL-17000,RHODIA 30% GF NYLON (A218 V30 BLK),2.1,LB,5,46149,4538.093,680.1571154,-3048.714731,-22.41184178,6613,46328,DTS8526A1,974,0,-3064.907,"6,001 PQ | Bring in enough to cover a few months out "
4563,Century Mold - RO,NYL-17000,RHODIA 30% GF NYLON (A218 V30 BLK),2.1,LB,5,46149,4538.093,680.1571154,-4409.028962,-32.41184178,6613,46342,DTS8526A1,974,0,-4038.907,"6,001 PQ | Bring in enough to cover a few months out "
4563,Century Mold - RO,NYL-17000,RHODIA 30% GF NYLON (A218 V30 BLK),2.1,LB,5,46149,4538.093,680.1571154,-5089.186077,-37.41184178,6613,46349,DTS8526A1,974,0,-5012.907,"6,001 PQ | Bring in enough to cover a few months out "
4563,Century Mold - RO,NYL-17000,RHODIA 30% GF NYLON (A218 V30 BLK),2.1,LB,5,46149,4538.093,680.1571154,-6449.500308,-47.41184178,6613,46363,DTS8526A1,974,0,-5986.907,"6,001 PQ | Bring in enough to cover a few months out "
4563,Century Mold - RO,NYL-17000,RHODIA 30% GF NYLON (A218 V30 BLK),2.1,LB,5,46149,4538.093,680.1571154,-7129.657423,-52.41184178,6613,46370,DTS8526A1,974,0,-6960.907,"6,001 PQ | Bring in enough to cover a few months out "
4563,Century Mold - RO,NYL-17000,RHODIA 30% GF NYLON (A218 V30 BLK),2.1,LB,5,46149,4538.093,680.1571154,-9170.128769,-67.41184178,6613,46391,DTS8526A1,974,0,-7934.907,"6,001 PQ | Bring in enough to cover a few months out "
4563,Century Mold - RO,NYL-17000,RHODIA 30% GF NYLON (A218 V30 BLK),2.1,LB,5,46149,4538.093,680.1571154,-9850.285885,-72.41184178,6613,46398,DTS8526A1,974,0,-8908.907,"6,001 PQ | Bring in enough to cover a few months out "
4563,Century Mold - RO,NYL-17000,RHODIA 30% GF NYLON (A218 V30 BLK),2.1,LB,5,46149,4538.093,680.1571154,-10530.443,-77.41184178,6613,46405,DTS8526A1,974,0,-9882.907,"6,001 PQ | Bring in enough to cover a few months out "
4563,Century Mold - RO,NYL-17000,RHODIA 30% GF NYLON (A218 V30 BLK),2.1,LB,5,46149,4538.093,680.1571154,-11210.60012,-82.41184178,6613,46412,DTS8526A1,974,0,-10856.907,"6,001 PQ | Bring in enough to cover a few months out "
4563,Century Mold - RO,NYL-17000,RHODIA 30% GF NYLON (A218 V30 BLK),2.1,LB,5,46149,4538.093,680.1571154,-12570.91435,-92.41184178,6613,46426,DTS8526A1,974,0,-11830.907,"6,001 PQ | Bring in enough to cover a few months out "
4563,Century Mold - RO,NYL-17000,RHODIA 30% GF NYLON (A218 V30 BLK),2.1,LB,5,46149,4538.093,680.1571154,-13251.07146,-97.41184178,6613,46433,DTS8526A1,974,0,-12804.907,"6,001 PQ | Bring in enough to cover a few months out "
4563,Century Mold - RO,NYL-17000,RHODIA 30% GF NYLON (A218 V30 BLK),2.1,LB,5,46149,4538.093,680.1571154,-16651.85704,-122.4118418,6613,46468,VAL8639B1,337,0,-13141.907,"6,001 PQ | Bring in enough to cover a few months out "
9438,WEBB MASON INC,INS-1015W,PN Label 10mm x15mm White,0.02,0,0,46114,49037,12981.23077,315950.3538,121.6950686,36000,45972,WH8057,0,-500,48537,
5737,WEBB MASON INC,INS-1015W,PN Label 10mm x15mm White,0.02,EA,30,46324,49037,12981.23077,43344.50769,16.69506862,36000,46115,FST9617B1,4498,0,44039,
5737,WEBB MASON INC,INS-1015W,PN Label 10mm x15mm White,0.02,EA,30,46324,49037,12981.23077,30363.27692,11.69506862,36000,46122,FST9617B1,4620,0,39419,
5737,WEBB MASON INC,INS-1015W,PN Label 10mm x15mm White,0.02,EA,30,46324,49037,12981.23077,4400.815385,1.69506862,36000,46136,FST9617B1,4620,0,34799,
5737,WEBB MASON INC,INS-1015W,PN Label 10mm x15mm White,0.02,EA,30,46324,49037,12981.23077,-120219,-46.30493138,36000,46204,FST9617B1,4620,0,30179,
5737,WEBB MASON INC,INS-1015W,PN Label 10mm x15mm White,0.02,EA,30,46324,49037,12981.23077,-159162.6923,-61.30493138,36000,46225,FST9617B1,4620,0,25559,
5737,WEBB MASON INC,INS-1015W,PN Label 10mm x15mm White,0.02,EA,30,46324,49037,12981.23077,-211087.6154,-81.30493138,36000,46253,FST9617B1,4620,0,20939,
5737,WEBB MASON INC,INS-1015W,PN Label 10mm x15mm White,0.02,EA,30,46324,49037,12981.23077,-250031.3077,-96.30493138,36000,46274,FST9617B1,5280,0,15659,
5737,WEBB MASON INC,INS-1015W,PN Label 10mm x15mm White,0.02,EA,30,46324,49037,12981.23077,-275993.7692,-106.3049314,36000,46288,FST9617B1,4620,0,11039,
5737,WEBB MASON INC,INS-1015W,PN Label 10mm x15mm White,0.02,EA,30,46324,49037,12981.23077,-327918.6923,-126.3049314,36000,46316,FST9617B1,4620,0,6419,
5737,WEBB MASON INC,INS-1015W,PN Label 10mm x15mm White,0.02,EA,30,46324,49037,12981.23077,-340899.9231,-131.3049314,36000,46323,FST9617B1,4620,0,1799,
5737,WEBB MASON INC,INS-1015W,PN Label 10mm x15mm White,0.02,EA,30,46324,49037,12981.23077,-392824.8462,-151.3049314,36000,46351,FST9617B1,4620,0,-2821,
5737,WEBB MASON INC,INS-1015W,PN Label 10mm x15mm White,0.02,EA,30,46324,49037,12981.23077,-457731,-176.3049314,36000,46386,FST9617B1,4620,0,-7441,
5737,WEBB MASON INC,INS-1015W,PN Label 10mm x15mm White,0.02,EA,30,46324,49037,12981.23077,-496674.6923,-191.3049314,36000,46407,FST9617B1,4620,0,-12061,
5737,WEBB MASON INC,INS-1015W,PN Label 10mm x15mm White,0.02,EA,30,46324,49037,12981.23077,-548599.6154,-211.3049314,36000,46435,FST9617B1,4620,0,-16681,
9438,WEBB MASON INC,INS-1015Y,PN Label 10mm x 15mm Yellow,0.01,0,0,46114,22496,1486.615385,47090.64615,158.382076,15000,46113,WH8169,0,24000,46496,
5737,WEBB MASON INC,INS-1015Y,PN Label 10mm x 15mm Yellow,0.01,EA,30,46324,22496,1486.615385,45901.35385,154.382076,15000,46115,FST9617A1,4466,0,42030,
5737,WEBB MASON INC,INS-1015Y,PN Label 10mm x 15mm Yellow,0.01,EA,30,46324,22496,1486.615385,44414.73846,149.382076,15000,46122,FST9617A1,4620,0,37410,
5737,WEBB MASON INC,INS-1015Y,PN Label 10mm x 15mm Yellow,0.01,EA,30,46324,22496,1486.615385,41441.50769,139.382076,15000,46136,FST9617A1,4620,0,32790,
5737,WEBB MASON INC,INS-1015Y,PN Label 10mm x 15mm Yellow,0.01,EA,30,46324,22496,1486.615385,39954.89231,134.382076,15000,46143,DEC9259A3,1,0,32789,
5737,WEBB MASON INC,INS-1015Y,PN Label 10mm x 15mm Yellow,0.01,EA,30,46324,22496,1486.615385,39954.89231,134.382076,15000,46143,DEC9259B3,1,0,32788,
5737,WEBB MASON INC,INS-1015Y,PN Label 10mm x 15mm Yellow,0.01,EA,30,46324,22496,1486.615385,33116.46154,111.382076,15000,46176,FST9617A1,4620,0,28168,
5737,WEBB MASON INC,INS-1015Y,PN Label 10mm x 15mm Yellow,0.01,EA,30,46324,22496,1486.615385,25683.38462,86.38207596,15000,46211,FST9617A1,4620,0,23548,
5737,WEBB MASON INC,INS-1015Y,PN Label 10mm x 15mm Yellow,0.01,EA,30,46324,22496,1486.615385,22710.15385,76.38207596,15000,46225,FST9617A1,4620,0,18928,
5737,WEBB MASON INC,INS-1015Y,PN Label 10mm x 15mm Yellow,0.01,EA,30,46324,22496,1486.615385,21818.18462,73.38207596,15000,46230,DEC9259A3,70,0,18858,
5737,WEBB MASON INC,INS-1015Y,PN Label 10mm x 15mm Yellow,0.01,EA,30,46324,22496,1486.615385,21818.18462,73.38207596,15000,46230,DEC9259B3,70,0,18788,
5737,WEBB MASON INC,INS-1015Y,PN Label 10mm x 15mm Yellow,0.01,EA,30,46324,22496,1486.615385,16763.69231,56.38207596,15000,46253,FST9617A1,4620,0,14168,
5737,WEBB MASON INC,INS-1015Y,PN Label 10mm x 15mm Yellow,0.01,EA,30,46324,22496,1486.615385,12303.84615,41.38207596,15000,46274,FST9617A1,4620,0,9548,
5737,WEBB MASON INC,INS-1015Y,PN Label 10mm x 15mm Yellow,0.01,EA,30,46324,22496,1486.615385,6952.030769,23.38207596,15000,46300,DEC9259A3,71,0,9477,
5737,WEBB MASON INC,INS-1015Y,PN Label 10mm x 15mm Yellow,0.01,EA,30,46324,22496,1486.615385,6952.030769,23.38207596,15000,46300,DEC9259B3,71,0,9406,
5737,WEBB MASON INC,INS-1015Y,PN Label 10mm x 15mm Yellow,0.01,EA,30,46324,22496,1486.615385,6357.384615,21.38207596,15000,46302,FST9617A1,4620,0,4786,
5737,WEBB MASON INC,INS-1015Y,PN Label 10mm x 15mm Yellow,0.01,EA,30,46324,22496,1486.615385,3384.153846,11.38207596,15000,46316,FST9617A1,4620,0,166,
5737,WEBB MASON INC,INS-1015Y,PN Label 10mm x 15mm Yellow,0.01,EA,30,46324,22496,1486.615385,-4048.923077,-13.61792404,15000,46351,FST9617A1,4620,0,-4454,
5737,WEBB MASON INC,INS-1015Y,PN Label 10mm x 15mm Yellow,0.01,EA,30,46324,22496,1486.615385,-8508.769231,-28.61792404,15000,46372,FST9617A1,4620,0,-9074,
5737,WEBB MASON INC,INS-1015Y,PN Label 10mm x 15mm Yellow,0.01,EA,30,46324,22496,1486.615385,-12968.61538,-43.61792404,15000,46393,FST9617A1,4620,0,-13694,
5737,WEBB MASON INC,INS-1015Y,PN Label 10mm x 15mm Yellow,0.01,EA,30,46324,22496,1486.615385,-15941.84615,-53.61792404,15000,46407,FST9617A1,4620,0,-18314,
5737,WEBB MASON INC,INS-1015Y,PN Label 10mm x 15mm Yellow,0.01,EA,30,46324,22496,1486.615385,-21888.30769,-73.61792404,15000,46435,FST9617A1,4620,0,-22934,
5737,WEBB MASON INC,INS-1015Y,PN Label 10mm x 15mm Yellow,0.01,EA,30,46324,22496,1486.615385,-23374.92308,-78.61792404,15000,46442,FST9617A1,4620,0,-27554,
5737,Century Mold - TN,INS-2550W,PN Label 25mm x 50mm White,0.01,EA,30,46324,15323,657.9230769,9664.861538,73.4497837,5000,46174,DEC9260B1,100,0,15223,
5737,Century Mold - TN,INS-2550W,PN Label 25mm x 50mm White,0.01,EA,30,46324,15323,657.9230769,9664.861538,73.4497837,5000,46174,DEC9261B1,96,0,15127,
5737,Century Mold - TN,INS-2550W,PN Label 25mm x 50mm White,0.01,EA,30,46324,15323,657.9230769,7691.092308,58.4497837,5000,46195,DEC9260B1,150,0,14977,
5737,Century Mold - TN,INS-2550W,PN Label 25mm x 50mm White,0.01,EA,30,46324,15323,657.9230769,7691.092308,58.4497837,5000,46195,DEC9261B1,144,0,14833,
5737,Century Mold - TN,INS-2550W,PN Label 25mm x 50mm White,0.01,EA,30,46324,15323,657.9230769,6375.246154,48.4497837,5000,46209,DEC9261B1,144,0,14689,
5737,Century Mold - TN,INS-2550W,PN Label 25mm x 50mm White,0.01,EA,30,46324,15323,657.9230769,4401.476923,33.4497837,5000,46230,DEC9260B1,150,0,14539,
5737,Century Mold - TN,INS-2550W,PN Label 25mm x 50mm White,0.01,EA,30,46324,15323,657.9230769,4401.476923,33.4497837,5000,46230,DEC9261B1,144,0,14395,
5737,Century Mold - TN,INS-2550W,PN Label 25mm x 50mm White,0.01,EA,30,46324,15323,657.9230769,3085.630769,23.4497837,5000,46244,DEC9261B1,144,0,14251,
5737,Century Mold - TN,INS-2550W,PN Label 25mm x 50mm White,0.01,EA,30,46324,15323,657.9230769,1769.784615,13.4497837,5000,46258,DEC9261B1,144,0,14107,
5737,Century Mold - TN,INS-2550W,PN Label 25mm x 50mm White,0.01,EA,30,46324,15323,657.9230769,453.9384615,3.449783702,5000,46272,DEC9260B1,300,0,13807,
5737,Century Mold - TN,INS-2550W,PN Label 25mm x 50mm White,0.01,EA,30,46324,15323,657.9230769,453.9384615,3.449783702,5000,46272,DEC9261B1,144,0,13663,
5737,Century Mold - TN,INS-2550W,PN Label 25mm x 50mm White,0.01,EA,30,46324,15323,657.9230769,-2177.753846,-16.5502163,5000,46300,DEC9261B1,288,0,13375,
5737,Century Mold - TN,INS-2550W,PN Label 25mm x 50mm White,0.01,EA,30,46324,15323,657.9230769,-4809.446154,-36.5502163,5000,46328,DEC9260B1,300,0,13075,
5737,Century Mold - TN,INS-2550W,PN Label 25mm x 50mm White,0.01,EA,30,46324,15323,657.9230769,-4809.446154,-36.5502163,5000,46328,DEC9261B1,288,0,12787,
5737,Century Mold - TN,INS-2550W,PN Label 25mm x 50mm White,0.01,EA,30,46324,15323,657.9230769,-8099.061538,-61.5502163,5000,46363,DEC9261B1,288,0,12499,
5737,Century Mold - TN,INS-2550W,PN Label 25mm x 50mm White,0.01,EA,30,46324,15323,657.9230769,-13362.44615,-101.5502163,5000,46419,DEC9260B1,150,0,12349,
5737,Century Mold - TN,INS-2550Y,PN Label 25mm x 50mm Yellow,0.02,EA,30,46324,6440,653.2307692,822.2153846,6.293452661,0,46174,DEC9260A1,100,0,6340,
5737,Century Mold - TN,INS-2550Y,PN Label 25mm x 50mm Yellow,0.02,EA,30,46324,6440,653.2307692,-1137.476923,-8.706547339,0,46195,DEC9260A1,150,0,6190,
5737,Century Mold - TN,INS-2550Y,PN Label 25mm x 50mm Yellow,0.02,EA,30,46324,6440,653.2307692,-1137.476923,-8.706547339,0,46195,DEC9261A1,37,0,6153,
5737,Century Mold - TN,INS-2550Y,PN Label 25mm x 50mm Yellow,0.02,EA,30,46324,6440,653.2307692,-2443.938462,-18.70654734,0,46209,DEC9261A1,144,0,6009,
5737,Century Mold - TN,INS-2550Y,PN Label 25mm x 50mm Yellow,0.02,EA,30,46324,6440,653.2307692,-4403.630769,-33.70654734,0,46230,DEC9260A1,150,0,5859,
5737,Century Mold - TN,INS-2550Y,PN Label 25mm x 50mm Yellow,0.02,EA,30,46324,6440,653.2307692,-4403.630769,-33.70654734,0,46230,DEC9261A1,144,0,5715,
5737,Century Mold - TN,INS-2550Y,PN Label 25mm x 50mm Yellow,0.02,EA,30,46324,6440,653.2307692,-5710.092308,-43.70654734,0,46244,DEC9261A1,144,0,5571,
5737,Century Mold - TN,INS-2550Y,PN Label 25mm x 50mm Yellow,0.02,EA,30,46324,6440,653.2307692,-7016.553846,-53.70654734,0,46258,DEC9261A1,144,0,5427,
5737,Century Mold - TN,INS-2550Y,PN Label 25mm x 50mm Yellow,0.02,EA,30,46324,6440,653.2307692,-8323.015385,-63.70654734,0,46272,DEC9260A1,300,0,5127,
5737,Century Mold - TN,INS-2550Y,PN Label 25mm x 50mm Yellow,0.02,EA,30,46324,6440,653.2307692,-8323.015385,-63.70654734,0,46272,DEC9261A1,144,0,4983,
5737,Century Mold - TN,INS-2550Y,PN Label 25mm x 50mm Yellow,0.02,EA,30,46324,6440,653.2307692,-10935.93846,-83.70654734,0,46300,DEC9261A1,288,0,4695,
5737,Century Mold - TN,INS-2550Y,PN Label 25mm x 50mm Yellow,0.02,EA,30,46324,6440,653.2307692,-13548.86154,-103.7065473,0,46328,DEC9260A1,300,0,4395,
5737,Century Mold - TN,INS-2550Y,PN Label 25mm x 50mm Yellow,0.02,EA,30,46324,6440,653.2307692,-13548.86154,-103.7065473,0,46328,DEC9261A1,288,0,4107,
